Track 1506 processed, number of points: 150
Track 1507 processed, number of points: 133
Track 1508 processed, number of points: 127
Track 1509 processed, number of points: 115
Track 1510 processed, number of points: 48
Track 1511 processed, number of points: 91
Track 1512 processed, number of points: 73
Track 1513 processed, number of points: 65
Track 1514 processed, number of points: 149
Track 1515 processed, number of points: 162
Track 1516 processed, number of points: 141
Track 1517 processed, number of points: 173
Track 1518 processed, number of points: 188
Track 1519 processed, number of points: 180
Track 1520 processed, number of points: 47
Track 1521 processed, number of points: 123
Track 1522 processed, number of points: 192
Track 1523 processed, number of points: 162
Track 1524 processed, number of points: 47
Track 1525 processed, number of points: 209
Track 1526 processed, number of points: 77
Track 1527 processed, number of points: 135
Track 1528 processed, number of points: 34
Track 1529 processed, number of points: 134
Track 1530 processed, number of points: 212
Track 1531 processed, number of points: 52
Track 1532 processed, number of points: 24
Track 1533 processed, number of points: 40
Track 1534 processed, number of points: 55
Track 1535 processed, number of points: 157
Track 1536 processed, number of points: 138
Track 1537 processed, number of points: 60
Track 1538 processed, number of points: 142
Track 1539 processed, number of points: 42
Track 1540 processed, number of points: 68
Track 1541 processed, number of points: 98
Track 1542 processed, number of points: 35
Track 1543 processed, number of points: 17
Track 1544 processed, number of points: 56
Track 1545 processed, number of points: 103
Track 1546 processed, number of points: 18
Track 1547 processed, number of points: 124
Track 1548 processed, number of points: 21
Track 1549 processed, number of points: 27
Track 1550 processed, number of points: 51
Track 1551 processed, number of points: 99
Track 1552 processed, number of points: 47
Track 1553 processed, number of points: 58
Track 1554 processed, number of points: 54
Track 1555 processed, number of points: 26
Track 1556 processed, number of points: 170
Track 1557 processed, number of points: 59
Track 1558 processed, number of points: 23
Track 1559 processed, number of points: 48
Track 1560 processed, number of points: 48
Track 1561 processed, number of points: 47
Track 1562 processed, number of points: 145
Track 1563 processed, number of points: 60
Track 1564 processed, number of points: 116
Track 1565 processed, number of points: 52
Track 1566 processed, number of points: 82
Track 1567 processed, number of points: 60
Track 1568 processed, number of points: 152
Track 1569 processed, number of points: 29
Track 1570 processed, number of points: 74
Track 1571 processed, number of points: 133
Track 1572 processed, number of points: 12
Track 1573 processed, number of points: 110
Track 1574 processed, number of points: 92
Track 1575 processed, number of points: 90
Track 1576 processed, number of points: 58
Track 1577 processed, number of points: 50
Track 1578 processed, number of points: 50
Track 1579 processed, number of points: 76
Track 1580 processed, number of points: 59
Track 1581 processed, number of points: 40
Track 1582 processed, number of points: 35
Track 1583 processed, number of points: 35
Track 1584 processed, number of points: 139
Track 1585 processed, number of points: 23
Track 1586 processed, number of points: 231
Track 1587 processed, number of points: 35
Track 1588 processed, number of points: 164
Track 1589 processed, number of points: 73
Track 1590 processed, number of points: 171
Track 1591 processed, number of points: 52
Track 1592 processed, number of points: 110
Track 1593 processed, number of points: 39
Track 1594 processed, number of points: 210
Track 1595 processed, number of points: 92
Track 1596 processed, number of points: 141
Track 1597 processed, number of points: 64
Track 1598 processed, number of points: 36
Track 1599 processed, number of points: 38
Track 1600 processed, number of points: 35
Track 1601 processed, number of points: 328
Track 1602 processed, number of points: 155
Track 1603 processed, number of points: 116
Track 1604 processed, number of points: 45
Track 1605 processed, number of points: 83
Track 1606 processed, number of points: 136
Track 1607 processed, number of points: 14
Track 1608 processed, number of points: 34
Track 1609 processed, number of points: 104
Track 1610 processed, number of points: 19
Track 1611 processed, number of points: 128
Track 1612 processed, number of points: 133
Track 1613 processed, number of points: 120
Track 1614 processed, number of points: 246
Track 1615 processed, number of points: 69
Track 1616 processed, number of points: 93
Track 1617 processed, number of points: 80
Track 1618 processed, number of points: 87
Track 1619 processed, number of points: 200
Track 1620 processed, number of points: 177
Track 1621 processed, number of points: 132
Track 1622 processed, number of points: 214
Track 1623 processed, number of points: 166
Track 1624 processed, number of points: 155
Track 1625 processed, number of points: 60
Track 1626 processed, number of points: 95
Track 1627 processed, number of points: 115
Track 1628 processed, number of points: 56
Track 1629 processed, number of points: 17
Track 1630 processed, number of points: 26
Track 1631 processed, number of points: 111
Track 1632 processed, number of points: 72
Track 1633 processed, number of points: 115
Track 1634 processed, number of points: 165
Track 1635 processed, number of points: 172
Track 1636 processed, number of points: 165
Track 1637 processed, number of points: 38
Track 1638 processed, number of points: 44
Track 1639 processed, number of points: 92
Track 1640 processed, number of points: 149
Track 1641 processed, number of points: 124
Track 1642 processed, number of points: 216
Track 1643 processed, number of points: 171
Track 1644 processed, number of points: 28
Track 1645 processed, number of points: 77
Track 1646 processed, number of points: 48
Track 1647 processed, number of points: 166
Track 1648 processed, number of points: 35
Track 1649 processed, number of points: 116
Track 1650 processed, number of points: 61
Track 1651 processed, number of points: 81
Track 1652 processed, number of points: 140
Track 1653 processed, number of points: 70
Track 1654 processed, number of points: 164
Track 1655 processed, number of points: 165
Track 1656 processed, number of points: 162
Track 1657 processed, number of points: 150
Track 1658 processed, number of points: 49
Track 1659 processed, number of points: 90
Track 1660 processed, number of points: 120
Track 1661 processed, number of points: 36
Track 1662 processed, number of points: 181
Track 1663 processed, number of points: 180
Track 1664 processed, number of points: 37
Track 1665 processed, number of points: 101
Track 1666 processed, number of points: 46
Track 1667 processed, number of points: 97
Track 1668 processed, number of points: 240
Track 1669 processed, number of points: 79
Track 1670 processed, number of points: 141
Track 1671 processed, number of points: 67
Track 1672 processed, number of points: 183
Track 1673 processed, number of points: 187
Track 1674 processed, number of points: 76
Track 1675 processed, number of points: 61
Track 1676 processed, number of points: 75
Track 1677 processed, number of points: 113
Track 1678 processed, number of points: 49
Track 1679 processed, number of points: 96
Track 1680 processed, number of points: 29
Track 1681 processed, number of points: 256
Track 1682 processed, number of points: 35
Track 1683 processed, number of points: 75
Track 1684 processed, number of points: 189
Track 1685 processed, number of points: 221
Track 1686 processed, number of points: 184
Track 1687 processed, number of points: 32
Track 1688 processed, number of points: 91
Track 1689 processed, number of points: 91
Track 1690 processed, number of points: 211
Track 1691 processed, number of points: 106
Track 1692 processed, number of points: 171
Track 1693 processed, number of points: 164
Track 1694 processed, number of points: 58
Track 1695 processed, number of points: 210
Track 1696 processed, number of points: 154
Track 1697 processed, number of points: 154
Track 1698 processed, number of points: 214
Track 1699 processed, number of points: 135
Track 1700 processed, number of points: 231
Track 1701 processed, number of points: 58
Track 1702 processed, number of points: 154
Track 1703 processed, number of points: 138
Track 1704 processed, number of points: 104
Track 1705 processed, number of points: 65
Track 1706 processed, number of points: 66
Track 1707 processed, number of points: 78
Track 1708 processed, number of points: 143
Track 1709 processed, number of points: 19
Track 1710 processed, number of points: 274
Track 1711 processed, number of points: 116
Track 1712 processed, number of points: 211
Track 1713 processed, number of points: 87
Track 1714 processed, number of points: 92
Track 1715 processed, number of points: 113
Track 1716 processed, number of points: 58
Track 1717 processed, number of points: 136
Track 1718 processed, number of points: 110
Track 1719 processed, number of points: 131
Track 1720 processed, number of points: 104
Track 1721 processed, number of points: 162
Track 1722 processed, number of points: 202
Track 1723 processed, number of points: 142
Track 1724 processed, number of points: 90
Track 1725 processed, number of points: 65
Track 1726 processed, number of points: 80
Track 1727 processed, number of points: 224
Track 1728 processed, number of points: 79
Track 1729 processed, number of points: 173
Track 1730 processed, number of points: 121
Track 1731 processed, number of points: 68
Track 1732 processed, number of points: 99
Track 1733 processed, number of points: 115
Track 1734 processed, number of points: 159
Track 1735 processed, number of points: 138
Track 1736 processed, number of points: 130
Track 1737 processed, number of points: 63
Track 1738 processed, number of points: 152
Track 1739 processed, number of points: 65
Track 1740 processed, number of points: 203
Track 1741 processed, number of points: 167
Track 1742 processed, number of points: 177
Track 1743 processed, number of points: 144
Track 1744 processed, number of points: 163
Track 1745 processed, number of points: 241
Track 1746 processed, number of points: 327
Track 1747 processed, number of points: 253
Track 1748 processed, number of points: 121
Track 1749 processed, number of points: 82
Track 1750 processed, number of points: 148
Track 1751 processed, number of points: 264
Track 1752 processed, number of points: 72
Track 1753 processed, number of points: 51
Track 1754 processed, number of points: 114
Track 1755 processed, number of points: 224
Track 1756 processed, number of points: 59
Track 1757 processed, number of points: 165
Track 1758 processed, number of points: 312
Track 1759 processed, number of points: 126
Track 1760 processed, number of points: 190
Track 1761 processed, number of points: 125
Track 1762 processed, number of points: 77
Track 1763 processed, number of points: 134
Track 1764 processed, number of points: 153
Track 1765 processed, number of points: 357
Track 1766 processed, number of points: 79
Track 1767 processed, number of points: 104
Track 1768 processed, number of points: 59
Track 1769 processed, number of points: 102
Track 1770 processed, number of points: 155
Track 1771 processed, number of points: 18
Track 1772 processed, number of points: 295
Track 1773 processed, number of points: 125
Track 1774 processed, number of points: 165
Track 1775 processed, number of points: 79
Track 1776 processed, number of points: 56
Track 1777 processed, number of points: 13
Track 1778 processed, number of points: 105
Track 1779 processed, number of points: 133
Track 1780 processed, number of points: 77
Track 1781 processed, number of points: 150
Track 1782 processed, number of points: 145
Track 1783 processed, number of points: 44
Track 1784 processed, number of points: 280
Track 1785 processed, number of points: 28
Track 1786 processed, number of points: 59
Track 1787 processed, number of points: 77
Track 1788 processed, number of points: 111
Track 1789 processed, number of points: 192
Track 1790 processed, number of points: 75
Track 1791 processed, number of points: 60
Track 1792 processed, number of points: 104
Track 1793 processed, number of points: 92
Track 1794 processed, number of points: 128
Track 1795 processed, number of points: 165
Track 1796 processed, number of points: 189
Track 1797 processed, number of points: 71
Track 1798 processed, number of points: 55
Track 1799 processed, number of points: 96
Track 1800 processed, number of points: 100
Track 1801 processed, number of points: 142
Track 1802 processed, number of points: 98
Track 1803 processed, number of points: 37
Track 1804 processed, number of points: 60
Track 1805 processed, number of points: 224
Track 1806 processed, number of points: 22
Track 1807 processed, number of points: 169
Track 1808 processed, number of points: 45
Track 1809 processed, number of points: 69
Track 1810 processed, number of points: 177
Track 1811 processed, number of points: 58
Track 1812 processed, number of points: 35
Track 1813 processed, number of points: 127
Track 1814 processed, number of points: 33
Track 1815 processed, number of points: 37
Track 1816 processed, number of points: 107
Track 1817 processed, number of points: 98
Track 1818 processed, number of points: 152
Track 1819 processed, number of points: 101
Track 1820 processed, number of points: 72
Track 1821 processed, number of points: 106
Track 1822 processed, number of points: 56
Track 1823 processed, number of points: 78
Track 1824 processed, number of points: 79
Track 1825 processed, number of points: 59
Track 1826 processed, number of points: 150
Track 1827 processed, number of points: 54
Track 1828 processed, number of points: 130
Track 1829 processed, number of points: 53
Track 1830 processed, number of points: 128
Track 1831 processed, number of points: 72
Track 1832 processed, number of points: 88
Track 1833 processed, number of points: 198
Track 1834 processed, number of points: 167
Track 1835 processed, number of points: 86
Track 1836 processed, number of points: 148
Track 1837 processed, number of points: 67
Track 1838 processed, number of points: 104
Track 1839 processed, number of points: 129
Track 1840 processed, number of points: 134
Track 1841 processed, number of points: 135
Track 1842 processed, number of points: 42
Track 1843 processed, number of points: 117
Track 1844 processed, number of points: 88
Track 1845 processed, number of points: 117
Track 1846 processed, number of points: 246
Track 1847 processed, number of points: 118
Track 1848 processed, number of points: 92
Track 1849 processed, number of points: 136
Track 1850 processed, number of points: 93
Track 1851 processed, number of points: 101
Track 1852 processed, number of points: 187
Track 1853 processed, number of points: 134
Track 1854 processed, number of points: 86
Track 1855 processed, number of points: 31
Track 1856 processed, number of points: 155
Track 1857 processed, number of points: 53
Track 1858 processed, number of points: 186
Track 1859 processed, number of points: 79
Track 1860 processed, number of points: 34
Track 1861 processed, number of points: 48
Track 1862 processed, number of points: 25
Track 1863 processed, number of points: 105
Track 1864 processed, number of points: 180
Track 1865 processed, number of points: 36
Track 1866 processed, number of points: 268
Track 1867 processed, number of points: 179
Track 1868 processed, number of points: 113
Track 1869 processed, number of points: 170
Track 1870 processed, number of points: 136
Track 1871 processed, number of points: 40
Track 1872 processed, number of points: 42
Track 1873 processed, number of points: 119
Track 1874 processed, number of points: 82
Track 1875 processed, number of points: 29
Track 1876 processed, number of points: 28
Track 1877 processed, number of points: 114
Track 1878 processed, number of points: 56
Track 1879 processed, number of points: 75
Track 1880 processed, number of points: 60
Track 1881 processed, number of points: 63
Track 1882 processed, number of points: 81
Track 1883 processed, number of points: 27
Track 1884 processed, number of points: 185
Track 1885 processed, number of points: 140
Track 1886 processed, number of points: 233
Track 1887 processed, number of points: 55
Track 1888 processed, number of points: 133
Track 1889 processed, number of points: 63
Track 1890 processed, number of points: 47
Track 1891 processed, number of points: 70
Track 1892 processed, number of points: 54
Track 1893 processed, number of points: 81
Track 1894 processed, number of points: 170
Track 1895 processed, number of points: 50
Track 1896 processed, number of points: 151
Track 1897 processed, number of points: 54
Track 1898 processed, number of points: 134
Track 1899 processed, number of points: 49
Track 1900 processed, number of points: 198
Track 1901 processed, number of points: 81
Track 1902 processed, number of points: 242
Track 1903 processed, number of points: 24
Track 1904 processed, number of points: 50
Track 1905 processed, number of points: 89
Track 1906 processed, number of points: 26
Track 1907 processed, number of points: 17
Track 1908 processed, number of points: 118
Track 1909 processed, number of points: 103
Track 1910 processed, number of points: 14
Track 1911 processed, number of points: 161
Track 1912 processed, number of points: 150
Track 1913 processed, number of points: 137
Track 1914 processed, number of points: 115
Track 1915 processed, number of points: 154
Track 1916 processed, number of points: 15
Track 1917 processed, number of points: 324
Track 1918 processed, number of points: 16
Track 1919 processed, number of points: 42
Track 1920 processed, number of points: 138
Track 1921 processed, number of points: 188
Track 1922 processed, number of points: 128
Track 1923 processed, number of points: 130
Track 1924 processed, number of points: 277
Track 1925 processed, number of points: 62
Track 1926 processed, number of points: 80
Track 1927 processed, number of points: 60
Track 1928 processed, number of points: 113
Track 1929 processed, number of points: 139
Track 1930 processed, number of points: 167
Track 1931 processed, number of points: 50
Track 1932 processed, number of points: 186
Track 1933 processed, number of points: 85
Track 1934 processed, number of points: 31
Track 1935 processed, number of points: 46
Track 1936 processed, number of points: 165
Track 1937 processed, number of points: 77
Track 1938 processed, number of points: 106
Track 1939 processed, number of points: 43
Track 1940 processed, number of points: 152
Track 1941 processed, number of points: 197
Track 1942 processed, number of points: 173
Track 1943 processed, number of points: 242
Track 1944 processed, number of points: 65
Track 1945 processed, number of points: 15
Track 1946 processed, number of points: 103
Track 1947 processed, number of points: 170
Track 1948 processed, number of points: 147
Track 1949 processed, number of points: 128
Track 1950 processed, number of points: 135
Track 1951 processed, number of points: 98
Track 1952 processed, number of points: 82
Track 1953 processed, number of points: 46
Track 1954 processed, number of points: 75
Track 1955 processed, number of points: 162
Track 1956 processed, number of points: 50
Track 1957 processed, number of points: 55
Track 1958 processed, number of points: 157
Track 1959 processed, number of points: 13
Track 1960 processed, number of points: 194
Track 1961 processed, number of points: 87
Track 1962 processed, number of points: 63
Track 1963 processed, number of points: 64
Track 1964 processed, number of points: 113
Track 1965 processed, number of points: 79
Track 1966 processed, number of points: 69
Track 1967 processed, number of points: 21
Track 1968 processed, number of points: 214
Track 1969 processed, number of points: 36
Track 1970 processed, number of points: 130
Track 1971 processed, number of points: 37
Track 1972 processed, number of points: 163
Track 1973 processed, number of points: 47
Track 1974 processed, number of points: 162
Track 1975 processed, number of points: 58
Track 1976 processed, number of points: 44
Track 1977 processed, number of points: 183
Track 1978 processed, number of points: 122
Track 1979 processed, number of points: 131
Track 1980 processed, number of points: 39
Track 1981 processed, number of points: 122
Track 1982 processed, number of points: 111
Track 1983 processed, number of points: 155
Track 1984 processed, number of points: 47
Track 1985 processed, number of points: 120
Track 1986 processed, number of points: 60
Track 1987 processed, number of points: 134
Track 1988 processed, number of points: 188
Track 1989 processed, number of points: 60
Track 1990 processed, number of points: 54
Track 1991 processed, number of points: 150
Track 1992 processed, number of points: 119
Track 1993 processed, number of points: 130
Track 1994 processed, number of points: 28
Track 1995 processed, number of points: 54
Track 1996 processed, number of points: 116
Track 1997 processed, number of points: 53
Track 1998 processed, number of points: 100
Track 1999 processed, number of points: 128
Track 2000 processed, number of points: 119
Track 2001 processed, number of points: 182
Track 2002 processed, number of points: 167
Track 2003 processed, number of points: 118
Track 2004 processed, number of points: 57
Track 2005 processed, number of points: 138
Track 2006 processed, number of points: 170
Track 2007 processed, number of points: 50
Track 2008 processed, number of points: 244
Track 2009 processed, number of points: 81
Track 2010 processed, number of points: 234
Track 2011 processed, number of points: 24
Track 2012 processed, number of points: 74
Track 2013 processed, number of points: 138
Track 2014 processed, number of points: 162
Track 2015 processed, number of points: 122
Track 2016 processed, number of points: 82
Track 2017 processed, number of points: 311
Track 2018 processed, number of points: 67
Track 2019 processed, number of points: 160
Track 2020 processed, number of points: 257
Track 2021 processed, number of points: 243
Track 2022 processed, number of points: 52
Track 2023 processed, number of points: 65
Track 2024 processed, number of points: 35
Track 2025 processed, number of points: 176
Track 2026 processed, number of points: 131
Track 2027 processed, number of points: 186
Track 2028 processed, number of points: 144
Track 2029 processed, number of points: 63
Track 2030 processed, number of points: 198
Track 2031 processed, number of points: 309
Track 2032 processed, number of points: 39
Track 2033 processed, number of points: 34
Track 2034 processed, number of points: 85
Track 2035 processed, number of points: 63
Track 2036 processed, number of points: 65
Track 2037 processed, number of points: 34
Track 2038 processed, number of points: 79
Track 2039 processed, number of points: 127
Track 2040 processed, number of points: 60
Track 2041 processed, number of points: 93
Track 2042 processed, number of points: 105
Track 2043 processed, number of points: 180
Track 2044 processed, number of points: 46
Track 2045 processed, number of points: 73
Track 2046 processed, number of points: 30
Track 2047 processed, number of points: 80
Track 2048 processed, number of points: 79
Track 2049 processed, number of points: 142
Track 2050 processed, number of points: 61
Track 2051 processed, number of points: 120
Track 2052 processed, number of points: 229
Track 2053 processed, number of points: 130
Track 2054 processed, number of points: 161
Track 2055 processed, number of points: 155
Track 2056 processed, number of points: 46
Track 2057 processed, number of points: 63
Track 2058 processed, number of points: 78
Track 2059 processed, number of points: 150
Track 2060 processed, number of points: 74
Track 2061 processed, number of points: 104
Track 2062 processed, number of points: 258
Track 2063 processed, number of points: 84
Track 2064 processed, number of points: 71
Track 2065 processed, number of points: 74
Track 2066 processed, number of points: 175
Track 2067 processed, number of points: 104
Track 2068 processed, number of points: 155
Track 2069 processed, number of points: 50
Track 2070 processed, number of points: 106
Track 2071 processed, number of points: 27
Track 2072 processed, number of points: 117
Track 2073 processed, number of points: 135
Track 2074 processed, number of points: 192
Track 2075 processed, number of points: 86
Track 2076 processed, number of points: 120
Track 2077 processed, number of points: 206
Track 2078 processed, number of points: 26
Track 2079 processed, number of points: 102
Track 2080 processed, number of points: 21
Track 2081 processed, number of points: 177
Track 2082 processed, number of points: 176
Track 2083 processed, number of points: 85
Track 2084 processed, number of points: 78
Track 2085 processed, number of points: 121
Track 2086 processed, number of points: 297
Track 2087 processed, number of points: 197
Track 2088 processed, number of points: 116
Track 2089 processed, number of points: 80
Track 2090 processed, number of points: 95
Track 2091 processed, number of points: 188
Track 2092 processed, number of points: 175
Track 2093 processed, number of points: 110
Track 2094 processed, number of points: 82
Track 2095 processed, number of points: 59
Track 2096 processed, number of points: 41
Track 2097 processed, number of points: 121
Track 2098 processed, number of points: 88
Track 2099 processed, number of points: 166
Track 2100 processed, number of points: 94
Track 2101 processed, number of points: 77
Track 2102 processed, number of points: 204
Track 2103 processed, number of points: 336
Track 2104 processed, number of points: 113
Track 2105 processed, number of points: 99
Track 2106 processed, number of points: 79
Track 2107 processed, number of points: 92
Track 2108 processed, number of points: 184
Track 2109 processed, number of points: 107
Track 2110 processed, number of points: 60
Track 2111 processed, number of points: 80
Track 2112 processed, number of points: 73
Track 2113 processed, number of points: 156
Track 2114 processed, number of points: 111
Track 2115 processed, number of points: 114
Track 2116 processed, number of points: 161
Track 2117 processed, number of points: 60
Track 2118 processed, number of points: 139
Track 2119 processed, number of points: 116
Track 2120 processed, number of points: 195
Track 2121 processed, number of points: 101
Track 2122 processed, number of points: 143
Track 2123 processed, number of points: 119
Track 2124 processed, number of points: 90
Track 2125 processed, number of points: 103
Track 2126 processed, number of points: 35
Track 2127 processed, number of points: 55
Track 2128 processed, number of points: 187
Track 2129 processed, number of points: 211
Track 2130 processed, number of points: 131
Track 2131 processed, number of points: 86
Track 2132 processed, number of points: 93
Track 2133 processed, number of points: 179
Track 2134 processed, number of points: 87
Track 2135 processed, number of points: 139
Track 2136 processed, number of points: 120
Track 2137 processed, number of points: 31
Track 2138 processed, number of points: 217
Track 2139 processed, number of points: 33
Track 2140 processed, number of points: 67
Track 2141 processed, number of points: 40
Track 2142 processed, number of points: 42
Track 2143 processed, number of points: 89
Track 2144 processed, number of points: 171
Track 2145 processed, number of points: 71
Track 2146 processed, number of points: 156
Track 2147 processed, number of points: 62
Track 2148 processed, number of points: 108
Track 2149 processed, number of points: 60
Track 2150 processed, number of points: 67
Track 2151 processed, number of points: 112
Track 2152 processed, number of points: 57
Track 2153 processed, number of points: 31
Track 2154 processed, number of points: 103
Track 2155 processed, number of points: 56
Track 2156 processed, number of points: 89
Track 2157 processed, number of points: 68
Track 2158 processed, number of points: 99
Track 2159 processed, number of points: 195
Track 2160 processed, number of points: 28
Track 2161 processed, number of points: 100
Track 2162 processed, number of points: 114
Track 2163 processed, number of points: 265
Track 2164 processed, number of points: 160
Track 2165 processed, number of points: 33
Track 2166 processed, number of points: 150
Track 2167 processed, number of points: 81
Track 2168 processed, number of points: 28
Track 2169 processed, number of points: 46
Track 2170 processed, number of points: 135
Track 2171 processed, number of points: 220
Track 2172 processed, number of points: 54
Track 2173 processed, number of points: 246
Track 2174 processed, number of points: 67
Track 2175 processed, number of points: 97
Track 2176 processed, number of points: 134
Track 2177 processed, number of points: 62
Track 2178 processed, number of points: 106
Track 2179 processed, number of points: 143
Track 2180 processed, number of points: 12
Track 2181 processed, number of points: 56
Track 2182 processed, number of points: 112
Track 2183 processed, number of points: 156
Track 2184 processed, number of points: 93
Track 2185 processed, number of points: 62
Track 2186 processed, number of points: 95
Track 2187 processed, number of points: 94
Track 2188 processed, number of points: 117
Track 2189 processed, number of points: 200
Track 2190 processed, number of points: 49
Track 2191 processed, number of points: 88
Track 2192 processed, number of points: 72
Track 2193 processed, number of points: 70
Track 2194 processed, number of points: 83
Track 2195 processed, number of points: 92
Track 2196 processed, number of points: 73
Track 2197 processed, number of points: 113
Track 2198 processed, number of points: 97
Track 2199 processed, number of points: 170
Track 2200 processed, number of points: 46
Track 2201 processed, number of points: 46
Track 2202 processed, number of points: 67
Track 2203 processed, number of points: 294
Track 2204 processed, number of points: 47
Track 2205 processed, number of points: 175
Track 2206 processed, number of points: 207
Track 2207 processed, number of points: 53
Track 2208 processed, number of points: 90
Track 2209 processed, number of points: 167
Track 2210 processed, number of points: 127
Track 2211 processed, number of points: 77
Track 2212 processed, number of points: 121
Track 2213 processed, number of points: 69
Track 2214 processed, number of points: 202
Track 2215 processed, number of points: 92
Track 2216 processed, number of points: 82
Track 2217 processed, number of points: 362
Track 2218 processed, number of points: 130
Track 2219 processed, number of points: 70
Track 2220 processed, number of points: 71
Track 2221 processed, number of points: 73
Track 2222 processed, number of points: 53
Track 2223 processed, number of points: 87
Track 2224 processed, number of points: 98
Track 2225 processed, number of points: 123
Track 2226 processed, number of points: 163
Track 2227 processed, number of points: 116
Track 2228 processed, number of points: 98
Track 2229 processed, number of points: 69
Track 2230 processed, number of points: 168
Track 2231 processed, number of points: 99
Track 2232 processed, number of points: 195
Track 2233 processed, number of points: 71
Track 2234 processed, number of points: 148
Track 2235 processed, number of points: 78
Track 2236 processed, number of points: 31
Track 2237 processed, number of points: 74
Track 2238 processed, number of points: 78
Track 2239 processed, number of points: 81
Track 2240 processed, number of points: 27
Track 2241 processed, number of points: 83
Track 2242 processed, number of points: 109
Track 2243 processed, number of points: 144
Track 2244 processed, number of points: 195
Track 2245 processed, number of points: 125
Track 2246 processed, number of points: 32
Track 2247 processed, number of points: 254
Track 2248 processed, number of points: 206
Track 2249 processed, number of points: 188
Track 2250 processed, number of points: 150
Track 2251 processed, number of points: 205
Track 2252 processed, number of points: 53
Track 2253 processed, number of points: 37
Track 2254 processed, number of points: 62
Track 2255 processed, number of points: 19
Track 2256 processed, number of points: 51
Track 2257 processed, number of points: 136
Track 2258 processed, number of points: 69
Track 2259 processed, number of points: 74
Track 2260 processed, number of points: 52
Track 2261 processed, number of points: 71
Track 2262 processed, number of points: 210
Track 2263 processed, number of points: 138
Track 2264 processed, number of points: 53
Track 2265 processed, number of points: 47
Track 2266 processed, number of points: 123
Track 2267 processed, number of points: 162
Track 2268 processed, number of points: 50
Track 2269 processed, number of points: 50
Track 2270 processed, number of points: 136
Track 2271 processed, number of points: 31
Track 2272 processed, number of points: 51
Track 2273 processed, number of points: 80
Track 2274 processed, number of points: 49
Track 2275 processed, number of points: 72
Track 2276 processed, number of points: 83
Track 2277 processed, number of points: 141
Track 2278 processed, number of points: 52
Track 2279 processed, number of points: 25
Track 2280 processed, number of points: 45
Track 2281 processed, number of points: 95
Track 2282 processed, number of points: 73
Track 2283 processed, number of points: 29
Track 2284 processed, number of points: 45
Track 2285 processed, number of points: 54
Track 2286 processed, number of points: 97
Track 2287 processed, number of points: 46
Track 2288 processed, number of points: 20
Track 2289 processed, number of points: 27
Track 2290 processed, number of points: 71
Track 2291 processed, number of points: 158
Track 2292 processed, number of points: 111
Track 2293 processed, number of points: 109
Track 2294 processed, number of points: 110
Track 2295 processed, number of points: 95
Track 2296 processed, number of points: 47
Track 2297 processed, number of points: 171
Track 2298 processed, number of points: 325
Track 2299 processed, number of points: 174
Track 2300 processed, number of points: 168
Track 2301 processed, number of points: 89
Track 2302 processed, number of points: 24
Track 2303 processed, number of points: 186
Track 2304 processed, number of points: 135
Track 2305 processed, number of points: 168
Track 2306 processed, number of points: 80
Track 2307 processed, number of points: 179
Track 2308 processed, number of points: 35
Track 2309 processed, number of points: 109
Track 2310 processed, number of points: 65
Track 2311 processed, number of points: 108
Track 2312 processed, number of points: 32
Track 2313 processed, number of points: 98
Track 2314 processed, number of points: 65
Track 2315 processed, number of points: 40
Track 2316 processed, number of points: 255
Track 2317 processed, number of points: 97
Track 2318 processed, number of points: 179
Track 2319 processed, number of points: 53
Track 2320 processed, number of points: 98
Track 2321 processed, number of points: 116
Track 2322 processed, number of points: 51
Track 2323 processed, number of points: 32
Track 2324 processed, number of points: 37
Track 2325 processed, number of points: 82
Track 2326 processed, number of points: 91
Track 2327 processed, number of points: 132
Track 2328 processed, number of points: 182
Track 2329 processed, number of points: 127
Track 2330 processed, number of points: 199
Track 2331 processed, number of points: 134
Track 2332 processed, number of points: 63
Track 2333 processed, number of points: 60
Track 2334 processed, number of points: 64
Track 2335 processed, number of points: 123
Track 2336 processed, number of points: 110
Track 2337 processed, number of points: 204
Track 2338 processed, number of points: 125
Track 2339 processed, number of points: 112
Track 2340 processed, number of points: 188
Track 2341 processed, number of points: 63
Track 2342 processed, number of points: 178
Track 2343 processed, number of points: 78
Track 2344 processed, number of points: 184
Track 2345 processed, number of points: 176
Track 2346 processed, number of points: 215
Track 2347 processed, number of points: 172
Track 2348 processed, number of points: 81
Track 2349 processed, number of points: 104
Track 2350 processed, number of points: 156
Track 2351 processed, number of points: 171
Track 2352 processed, number of points: 205
Track 2353 processed, number of points: 185
Track 2354 processed, number of points: 156
Track 2355 processed, number of points: 101
Track 2356 processed, number of points: 148
Track 2357 processed, number of points: 371
Track 2358 processed, number of points: 370
Track 2359 processed, number of points: 129
Track 2360 processed, number of points: 74
Track 2361 processed, number of points: 150
Track 2362 processed, number of points: 86
Track 2363 processed, number of points: 121
Track 2364 processed, number of points: 169
Track 2365 processed, number of points: 156
Track 2366 processed, number of points: 111
Track 2367 processed, number of points: 79
Track 2368 processed, number of points: 50
Track 2369 processed, number of points: 236
Track 2370 processed, number of points: 116
Track 2371 processed, number of points: 115
Track 2372 processed, number of points: 222
Track 2373 processed, number of points: 19
Track 2374 processed, number of points: 114
Track 2375 processed, number of points: 49
Track 2376 processed, number of points: 189
Track 2377 processed, number of points: 201
Track 2378 processed, number of points: 165
Track 2379 processed, number of points: 51
Track 2380 processed, number of points: 178
