Track 5104 processed, number of points: 173
Track 5105 processed, number of points: 199
Track 5106 processed, number of points: 142
Track 5107 processed, number of points: 160
Track 5108 processed, number of points: 161
Track 5109 processed, number of points: 142
Track 5110 processed, number of points: 144
Track 5111 processed, number of points: 199
Track 5112 processed, number of points: 167
Track 5113 processed, number of points: 91
Track 5114 processed, number of points: 50
Track 5115 processed, number of points: 97
Track 5116 processed, number of points: 295
Track 5117 processed, number of points: 77
Track 5118 processed, number of points: 51
Track 5119 processed, number of points: 107
Track 5120 processed, number of points: 60
Track 5121 processed, number of points: 98
Track 5122 processed, number of points: 186
Track 5123 processed, number of points: 124
Track 5124 processed, number of points: 229
Track 5125 processed, number of points: 101
Track 5126 processed, number of points: 347
Track 5127 processed, number of points: 84
Track 5128 processed, number of points: 137
Track 5129 processed, number of points: 148
Track 5130 processed, number of points: 38
Track 5131 processed, number of points: 114
Track 5132 processed, number of points: 46
Track 5133 processed, number of points: 120
Track 5134 processed, number of points: 125
Track 5135 processed, number of points: 95
Track 5136 processed, number of points: 239
Track 5137 processed, number of points: 61
Track 5138 processed, number of points: 370
Track 5139 processed, number of points: 151
Track 5140 processed, number of points: 79
Track 5141 processed, number of points: 211
Track 5142 processed, number of points: 33
Track 5143 processed, number of points: 151
Track 5144 processed, number of points: 36
Track 5145 processed, number of points: 155
Track 5146 processed, number of points: 28
Track 5147 processed, number of points: 53
Track 5148 processed, number of points: 80
Track 5149 processed, number of points: 138
Track 5150 processed, number of points: 70
Track 5151 processed, number of points: 31
Track 5152 processed, number of points: 155
Track 5153 processed, number of points: 121
Track 5154 processed, number of points: 222
Track 5155 processed, number of points: 136
Track 5156 processed, number of points: 57
Track 5157 processed, number of points: 193
Track 5158 processed, number of points: 231
Track 5159 processed, number of points: 189
Track 5160 processed, number of points: 41
Track 5161 processed, number of points: 19
Track 5162 processed, number of points: 240
Track 5163 processed, number of points: 153
Track 5164 processed, number of points: 201
Track 5165 processed, number of points: 131
Track 5166 processed, number of points: 71
Track 5167 processed, number of points: 91
Track 5168 processed, number of points: 230
Track 5169 processed, number of points: 81
Track 5170 processed, number of points: 272
Track 5171 processed, number of points: 50
Track 5172 processed, number of points: 69
Track 5173 processed, number of points: 120
Track 5174 processed, number of points: 181
Track 5175 processed, number of points: 73
Track 5176 processed, number of points: 147
Track 5177 processed, number of points: 61
Track 5178 processed, number of points: 115
Track 5179 processed, number of points: 65
Track 5180 processed, number of points: 106
Track 5181 processed, number of points: 77
Track 5182 processed, number of points: 127
Track 5183 processed, number of points: 326
Track 5184 processed, number of points: 120
Track 5185 processed, number of points: 92
Track 5186 processed, number of points: 179
Track 5187 processed, number of points: 56
Track 5188 processed, number of points: 54
Track 5189 processed, number of points: 61
Track 5190 processed, number of points: 67
Track 5191 processed, number of points: 126
Track 5192 processed, number of points: 100
Track 5193 processed, number of points: 180
Track 5194 processed, number of points: 143
Track 5195 processed, number of points: 138
Track 5196 processed, number of points: 57
Track 5197 processed, number of points: 104
Track 5198 processed, number of points: 124
Track 5199 processed, number of points: 307
Track 5200 processed, number of points: 209
Track 5201 processed, number of points: 75
Track 5202 processed, number of points: 102
Track 5203 processed, number of points: 234
Track 5204 processed, number of points: 129
Track 5205 processed, number of points: 207
Track 5206 processed, number of points: 50
Track 5207 processed, number of points: 190
Track 5208 processed, number of points: 59
Track 5209 processed, number of points: 199
Track 5210 processed, number of points: 42
Track 5211 processed, number of points: 134
Track 5212 processed, number of points: 165
Track 5213 processed, number of points: 102
Track 5214 processed, number of points: 89
Track 5215 processed, number of points: 169
Track 5216 processed, number of points: 253
Track 5217 processed, number of points: 81
Track 5218 processed, number of points: 73
Track 5219 processed, number of points: 73
Track 5220 processed, number of points: 129
Track 5221 processed, number of points: 116
Track 5222 processed, number of points: 134
Track 5223 processed, number of points: 94
Track 5224 processed, number of points: 85
Track 5225 processed, number of points: 213
Track 5226 processed, number of points: 69
Track 5227 processed, number of points: 90
Track 5228 processed, number of points: 327
Track 5229 processed, number of points: 190
Track 5230 processed, number of points: 79
Track 5231 processed, number of points: 121
Track 5232 processed, number of points: 144
Track 5233 processed, number of points: 156
Track 5234 processed, number of points: 112
Track 5235 processed, number of points: 131
Track 5236 processed, number of points: 213
Track 5237 processed, number of points: 37
Track 5238 processed, number of points: 211
Track 5239 processed, number of points: 178
Track 5240 processed, number of points: 128
Track 5241 processed, number of points: 51
Track 5242 processed, number of points: 213
Track 5243 processed, number of points: 95
Track 5244 processed, number of points: 216
Track 5245 processed, number of points: 88
Track 5246 processed, number of points: 239
Track 5247 processed, number of points: 55
Track 5248 processed, number of points: 240
Track 5249 processed, number of points: 197
Track 5250 processed, number of points: 254
Track 5251 processed, number of points: 70
Track 5252 processed, number of points: 192
Track 5253 processed, number of points: 97
Track 5254 processed, number of points: 270
Track 5255 processed, number of points: 99
Track 5256 processed, number of points: 80
Track 5257 processed, number of points: 169
Track 5258 processed, number of points: 112
Track 5259 processed, number of points: 43
Track 5260 processed, number of points: 107
Track 5261 processed, number of points: 186
Track 5262 processed, number of points: 121
Track 5263 processed, number of points: 213
Track 5264 processed, number of points: 126
Track 5265 processed, number of points: 222
Track 5266 processed, number of points: 149
Track 5267 processed, number of points: 120
Track 5268 processed, number of points: 61
Track 5269 processed, number of points: 107
Track 5270 processed, number of points: 90
Track 5271 processed, number of points: 301
Track 5272 processed, number of points: 29
Track 5273 processed, number of points: 117
Track 5274 processed, number of points: 86
Track 5275 processed, number of points: 120
Track 5276 processed, number of points: 175
Track 5277 processed, number of points: 248
Track 5278 processed, number of points: 98
Track 5279 processed, number of points: 143
Track 5280 processed, number of points: 267
Track 5281 processed, number of points: 142
Track 5282 processed, number of points: 316
Track 5283 processed, number of points: 109
Track 5284 processed, number of points: 149
Track 5285 processed, number of points: 213
Track 5286 processed, number of points: 216
Track 5287 processed, number of points: 90
Track 5288 processed, number of points: 202
Track 5289 processed, number of points: 214
Track 5290 processed, number of points: 281
Track 5291 processed, number of points: 128
Track 5292 processed, number of points: 248
Track 5293 processed, number of points: 206
Track 5294 processed, number of points: 59
Track 5295 processed, number of points: 54
Track 5296 processed, number of points: 76
Track 5297 processed, number of points: 37
Track 5298 processed, number of points: 119
Track 5299 processed, number of points: 231
Track 5300 processed, number of points: 189
Track 5301 processed, number of points: 219
Track 5302 processed, number of points: 64
Track 5303 processed, number of points: 148
Track 5304 processed, number of points: 87
Track 5305 processed, number of points: 167
Track 5306 processed, number of points: 336
Track 5307 processed, number of points: 330
Track 5308 processed, number of points: 88
Track 5309 processed, number of points: 86
Track 5310 processed, number of points: 64
Track 5311 processed, number of points: 260
Track 5312 processed, number of points: 66
Track 5313 processed, number of points: 333
Track 5314 processed, number of points: 152
Track 5315 processed, number of points: 66
Track 5316 processed, number of points: 101
Track 5317 processed, number of points: 131
Track 5318 processed, number of points: 77
Track 5319 processed, number of points: 71
Track 5320 processed, number of points: 105
Track 5321 processed, number of points: 102
Track 5322 processed, number of points: 214
Track 5323 processed, number of points: 170
Track 5324 processed, number of points: 111
Track 5325 processed, number of points: 55
Track 5326 processed, number of points: 168
Track 5327 processed, number of points: 254
Track 5328 processed, number of points: 47
Track 5329 processed, number of points: 154
Track 5330 processed, number of points: 100
Track 5331 processed, number of points: 240
Track 5332 processed, number of points: 78
Track 5333 processed, number of points: 56
Track 5334 processed, number of points: 41
Track 5335 processed, number of points: 101
Track 5336 processed, number of points: 55
Track 5337 processed, number of points: 186
Track 5338 processed, number of points: 156
Track 5339 processed, number of points: 83
Track 5340 processed, number of points: 59
Track 5341 processed, number of points: 213
Track 5342 processed, number of points: 161
Track 5343 processed, number of points: 310
Track 5344 processed, number of points: 136
Track 5345 processed, number of points: 75
Track 5346 processed, number of points: 113
Track 5347 processed, number of points: 212
Track 5348 processed, number of points: 87
Track 5349 processed, number of points: 101
Track 5350 processed, number of points: 104
Track 5351 processed, number of points: 55
Track 5352 processed, number of points: 101
Track 5353 processed, number of points: 70
Track 5354 processed, number of points: 151
Track 5355 processed, number of points: 74
Track 5356 processed, number of points: 119
Track 5357 processed, number of points: 30
Track 5358 processed, number of points: 155
Track 5359 processed, number of points: 119
Track 5360 processed, number of points: 152
Track 5361 processed, number of points: 156
Track 5362 processed, number of points: 370
Track 5363 processed, number of points: 139
Track 5364 processed, number of points: 55
Track 5365 processed, number of points: 37
Track 5366 processed, number of points: 193
Track 5367 processed, number of points: 42
Track 5368 processed, number of points: 120
Track 5369 processed, number of points: 167
Track 5370 processed, number of points: 192
Track 5371 processed, number of points: 59
Track 5372 processed, number of points: 135
Track 5373 processed, number of points: 169
Track 5374 processed, number of points: 150
Track 5375 processed, number of points: 239
Track 5376 processed, number of points: 244
Track 5377 processed, number of points: 178
Track 5378 processed, number of points: 71
Track 5379 processed, number of points: 367
Track 5380 processed, number of points: 167
Track 5381 processed, number of points: 148
Track 5382 processed, number of points: 237
Track 5383 processed, number of points: 72
Track 5384 processed, number of points: 58
Track 5385 processed, number of points: 78
Track 5386 processed, number of points: 73
Track 5387 processed, number of points: 66
Track 5388 processed, number of points: 49
Track 5389 processed, number of points: 77
Track 5390 processed, number of points: 80
Track 5391 processed, number of points: 81
Track 5392 processed, number of points: 172
Track 5393 processed, number of points: 48
Track 5394 processed, number of points: 78
Track 5395 processed, number of points: 65
Track 5396 processed, number of points: 25
Track 5397 processed, number of points: 114
Track 5398 processed, number of points: 63
Track 5399 processed, number of points: 135
Track 5400 processed, number of points: 212
Track 5401 processed, number of points: 82
Track 5402 processed, number of points: 127
Track 5403 processed, number of points: 96
Track 5404 processed, number of points: 122
Track 5405 processed, number of points: 175
Track 5406 processed, number of points: 96
Track 5407 processed, number of points: 38
Track 5408 processed, number of points: 101
Track 5409 processed, number of points: 53
Track 5410 processed, number of points: 108
Track 5411 processed, number of points: 23
Track 5412 processed, number of points: 96
Track 5413 processed, number of points: 94
Track 5414 processed, number of points: 83
Track 5415 processed, number of points: 36
Track 5416 processed, number of points: 53
Track 5417 processed, number of points: 74
Track 5418 processed, number of points: 116
Track 5419 processed, number of points: 150
Track 5420 processed, number of points: 64
Track 5421 processed, number of points: 73
Track 5422 processed, number of points: 75
Track 5423 processed, number of points: 105
Track 5424 processed, number of points: 36
Track 5425 processed, number of points: 101
Track 5426 processed, number of points: 100
Track 5427 processed, number of points: 79
Track 5428 processed, number of points: 213
Track 5429 processed, number of points: 55
Track 5430 processed, number of points: 103
Track 5431 processed, number of points: 111
Track 5432 processed, number of points: 78
Track 5433 processed, number of points: 108
Track 5434 processed, number of points: 117
Track 5435 processed, number of points: 156
Track 5436 processed, number of points: 96
Track 5437 processed, number of points: 161
Track 5438 processed, number of points: 93
Track 5439 processed, number of points: 84
Track 5440 processed, number of points: 125
Track 5441 processed, number of points: 161
Track 5442 processed, number of points: 200
Track 5443 processed, number of points: 136
Track 5444 processed, number of points: 151
Track 5445 processed, number of points: 35
Track 5446 processed, number of points: 96
Track 5447 processed, number of points: 107
Track 5448 processed, number of points: 79
Track 5449 processed, number of points: 206
Track 5450 processed, number of points: 183
Track 5451 processed, number of points: 117
Track 5452 processed, number of points: 184
Track 5453 processed, number of points: 106
Track 5454 processed, number of points: 141
Track 5455 processed, number of points: 93
Track 5456 processed, number of points: 82
Track 5457 processed, number of points: 173
Track 5458 processed, number of points: 201
Track 5459 processed, number of points: 130
Track 5460 processed, number of points: 113
Track 5461 processed, number of points: 86
Track 5462 processed, number of points: 24
Track 5463 processed, number of points: 61
Track 5464 processed, number of points: 68
Track 5465 processed, number of points: 252
Track 5466 processed, number of points: 26
Track 5467 processed, number of points: 153
Track 5468 processed, number of points: 156
Track 5469 processed, number of points: 16
Track 5470 processed, number of points: 124
Track 5471 processed, number of points: 126
Track 5472 processed, number of points: 20
Track 5473 processed, number of points: 120
Track 5474 processed, number of points: 102
Track 5475 processed, number of points: 147
Track 5476 processed, number of points: 107
Track 5477 processed, number of points: 157
Track 5478 processed, number of points: 76
Track 5479 processed, number of points: 212
Track 5480 processed, number of points: 203
Track 5481 processed, number of points: 137
Track 5482 processed, number of points: 179
Track 5483 processed, number of points: 187
Track 5484 processed, number of points: 53
Track 5485 processed, number of points: 53
Track 5486 processed, number of points: 153
Track 5487 processed, number of points: 128
Track 5488 processed, number of points: 100
Track 5489 processed, number of points: 57
Track 5490 processed, number of points: 207
Track 5491 processed, number of points: 130
Track 5492 processed, number of points: 204
Track 5493 processed, number of points: 70
Track 5494 processed, number of points: 204
Track 5495 processed, number of points: 127
Track 5496 processed, number of points: 92
Track 5497 processed, number of points: 121
Track 5498 processed, number of points: 111
Track 5499 processed, number of points: 72
Track 5500 processed, number of points: 194
Track 5501 processed, number of points: 40
Track 5502 processed, number of points: 72
Track 5503 processed, number of points: 162
Track 5504 processed, number of points: 74
Track 5505 processed, number of points: 68
Track 5506 processed, number of points: 96
Track 5507 processed, number of points: 150
Track 5508 processed, number of points: 114
Track 5509 processed, number of points: 189
Track 5510 processed, number of points: 81
Track 5511 processed, number of points: 173
Track 5512 processed, number of points: 51
Track 5513 processed, number of points: 117
Track 5514 processed, number of points: 47
Track 5515 processed, number of points: 171
Track 5516 processed, number of points: 66
Track 5517 processed, number of points: 124
Track 5518 processed, number of points: 112
Track 5519 processed, number of points: 155
Track 5520 processed, number of points: 144
Track 5521 processed, number of points: 106
Track 5522 processed, number of points: 67
Track 5523 processed, number of points: 26
Track 5524 processed, number of points: 43
Track 5525 processed, number of points: 100
Track 5526 processed, number of points: 137
Track 5527 processed, number of points: 78
Track 5528 processed, number of points: 30
Track 5529 processed, number of points: 79
Track 5530 processed, number of points: 190
Track 5531 processed, number of points: 115
Track 5532 processed, number of points: 40
Track 5533 processed, number of points: 203
Track 5534 processed, number of points: 76
Track 5535 processed, number of points: 109
Track 5536 processed, number of points: 24
Track 5537 processed, number of points: 54
Track 5538 processed, number of points: 55
Track 5539 processed, number of points: 117
Track 5540 processed, number of points: 36
Track 5541 processed, number of points: 60
Track 5542 processed, number of points: 84
Track 5543 processed, number of points: 57
Track 5544 processed, number of points: 184
Track 5545 processed, number of points: 202
Track 5546 processed, number of points: 186
Track 5547 processed, number of points: 81
Track 5548 processed, number of points: 151
Track 5549 processed, number of points: 164
Track 5550 processed, number of points: 61
Track 5551 processed, number of points: 154
Track 5552 processed, number of points: 20
Track 5553 processed, number of points: 53
Track 5554 processed, number of points: 155
Track 5555 processed, number of points: 137
Track 5556 processed, number of points: 16
Track 5557 processed, number of points: 83
Track 5558 processed, number of points: 152
Track 5559 processed, number of points: 176
Track 5560 processed, number of points: 126
Track 5561 processed, number of points: 50
Track 5562 processed, number of points: 179
Track 5563 processed, number of points: 132
Track 5564 processed, number of points: 62
Track 5565 processed, number of points: 59
Track 5566 processed, number of points: 19
Track 5567 processed, number of points: 59
Track 5568 processed, number of points: 43
Track 5569 processed, number of points: 74
Track 5570 processed, number of points: 97
Track 5571 processed, number of points: 50
Track 5572 processed, number of points: 63
Track 5573 processed, number of points: 51
Track 5574 processed, number of points: 44
Track 5575 processed, number of points: 73
Track 5576 processed, number of points: 42
Track 5577 processed, number of points: 41
Track 5578 processed, number of points: 48
Track 5579 processed, number of points: 59
Track 5580 processed, number of points: 116
Track 5581 processed, number of points: 57
Track 5582 processed, number of points: 122
Track 5583 processed, number of points: 118
Track 5584 processed, number of points: 34
Track 5585 processed, number of points: 56
Track 5586 processed, number of points: 121
Track 5587 processed, number of points: 34
Track 5588 processed, number of points: 136
Track 5589 processed, number of points: 37
Track 5590 processed, number of points: 104
Track 5591 processed, number of points: 122
Track 5592 processed, number of points: 47
Track 5593 processed, number of points: 75
Track 5594 processed, number of points: 36
Track 5595 processed, number of points: 131
Track 5596 processed, number of points: 33
Track 5597 processed, number of points: 140
Track 5598 processed, number of points: 153
Track 5599 processed, number of points: 45
Track 5600 processed, number of points: 23
Track 5601 processed, number of points: 21
Track 5602 processed, number of points: 108
Track 5603 processed, number of points: 69
Track 5604 processed, number of points: 63
Track 5605 processed, number of points: 54
Track 5606 processed, number of points: 131
Track 5607 processed, number of points: 151
Track 5608 processed, number of points: 179
Track 5609 processed, number of points: 41
Track 5610 processed, number of points: 117
Track 5611 processed, number of points: 109
Track 5612 processed, number of points: 15
Track 5613 processed, number of points: 45
Track 5614 processed, number of points: 168
Track 5615 processed, number of points: 91
Track 5616 processed, number of points: 95
Track 5617 processed, number of points: 171
Track 5618 processed, number of points: 129
Track 5619 processed, number of points: 334
Track 5620 processed, number of points: 46
Track 5621 processed, number of points: 39
Track 5622 processed, number of points: 43
Track 5623 processed, number of points: 46
Track 5624 processed, number of points: 52
Track 5625 processed, number of points: 56
Track 5626 processed, number of points: 38
Track 5627 processed, number of points: 69
Track 5628 processed, number of points: 125
Track 5629 processed, number of points: 49
Track 5630 processed, number of points: 45
Track 5631 processed, number of points: 51
Track 5632 processed, number of points: 90
Track 5633 processed, number of points: 37
Track 5634 processed, number of points: 81
Track 5635 processed, number of points: 18
Track 5636 processed, number of points: 174
Track 5637 processed, number of points: 50
Track 5638 processed, number of points: 81
Track 5639 processed, number of points: 75
Track 5640 processed, number of points: 83
Track 5641 processed, number of points: 62
Track 5642 processed, number of points: 74
Track 5643 processed, number of points: 83
Track 5644 processed, number of points: 74
Track 5645 processed, number of points: 49
Track 5646 processed, number of points: 135
Track 5647 processed, number of points: 31
Track 5648 processed, number of points: 37
Track 5649 processed, number of points: 14
Track 5650 processed, number of points: 65
Track 5651 processed, number of points: 25
Track 5652 processed, number of points: 40
Track 5653 processed, number of points: 141
Track 5654 processed, number of points: 49
Track 5655 processed, number of points: 131
Track 5656 processed, number of points: 70
Track 5657 processed, number of points: 64
Track 5658 processed, number of points: 59
Track 5659 processed, number of points: 41
Track 5660 processed, number of points: 30
Track 5661 processed, number of points: 30
Track 5662 processed, number of points: 26
Track 5663 processed, number of points: 137
Track 5664 processed, number of points: 37
Track 5665 processed, number of points: 99
Track 5666 processed, number of points: 38
Track 5667 processed, number of points: 38
Track 5668 processed, number of points: 173
Track 5669 processed, number of points: 121
Track 5670 processed, number of points: 110
Track 5671 processed, number of points: 135
Track 5672 processed, number of points: 77
Track 5673 processed, number of points: 212
Track 5674 processed, number of points: 151
Track 5675 processed, number of points: 205
Track 5676 processed, number of points: 162
Track 5677 processed, number of points: 67
Track 5678 processed, number of points: 127
Track 5679 processed, number of points: 111
Track 5680 processed, number of points: 242
Track 5681 processed, number of points: 45
Track 5682 processed, number of points: 263
Track 5683 processed, number of points: 143
Track 5684 processed, number of points: 35
Track 5685 processed, number of points: 107
Track 5686 processed, number of points: 109
Track 5687 processed, number of points: 91
Track 5688 processed, number of points: 182
Track 5689 processed, number of points: 70
Track 5690 processed, number of points: 120
Track 5691 processed, number of points: 61
Track 5692 processed, number of points: 197
Track 5693 processed, number of points: 216
Track 5694 processed, number of points: 91
Track 5695 processed, number of points: 116
Track 5696 processed, number of points: 75
Track 5697 processed, number of points: 106
Track 5698 processed, number of points: 149
Track 5699 processed, number of points: 128
Track 5700 processed, number of points: 263
Track 5701 processed, number of points: 136
Track 5702 processed, number of points: 152
Track 5703 processed, number of points: 74
Track 5704 processed, number of points: 116
Track 5705 processed, number of points: 370
Track 5706 processed, number of points: 147
Track 5707 processed, number of points: 100
Track 5708 processed, number of points: 100
Track 5709 processed, number of points: 66
Track 5710 processed, number of points: 58
Track 5711 processed, number of points: 101
Track 5712 processed, number of points: 110
Track 5713 processed, number of points: 14
Track 5714 processed, number of points: 187
Track 5715 processed, number of points: 116
Track 5716 processed, number of points: 95
Track 5717 processed, number of points: 145
Track 5718 processed, number of points: 42
Track 5719 processed, number of points: 39
Track 5720 processed, number of points: 64
Track 5721 processed, number of points: 126
Track 5722 processed, number of points: 76
Track 5723 processed, number of points: 155
Track 5724 processed, number of points: 145
Track 5725 processed, number of points: 95
Track 5726 processed, number of points: 188
Track 5727 processed, number of points: 74
Track 5728 processed, number of points: 69
Track 5729 processed, number of points: 149
Track 5730 processed, number of points: 149
Track 5731 processed, number of points: 262
Track 5732 processed, number of points: 186
Track 5733 processed, number of points: 96
Track 5734 processed, number of points: 60
Track 5735 processed, number of points: 249
Track 5736 processed, number of points: 134
Track 5737 processed, number of points: 128
Track 5738 processed, number of points: 142
Track 5739 processed, number of points: 117
Track 5740 processed, number of points: 146
Track 5741 processed, number of points: 370
Track 5742 processed, number of points: 42
Track 5743 processed, number of points: 149
Track 5744 processed, number of points: 156
Track 5745 processed, number of points: 78
Track 5746 processed, number of points: 114
Track 5747 processed, number of points: 102
Track 5748 processed, number of points: 100
Track 5749 processed, number of points: 157
Track 5750 processed, number of points: 99
Track 5751 processed, number of points: 103
Track 5752 processed, number of points: 370
Track 5753 processed, number of points: 121
Track 5754 processed, number of points: 108
Track 5755 processed, number of points: 149
Track 5756 processed, number of points: 84
Track 5757 processed, number of points: 98
Track 5758 processed, number of points: 145
Track 5759 processed, number of points: 98
Track 5760 processed, number of points: 118
Track 5761 processed, number of points: 59
Track 5762 processed, number of points: 118
Track 5763 processed, number of points: 104
Track 5764 processed, number of points: 141
Track 5765 processed, number of points: 62
Track 5766 processed, number of points: 92
Track 5767 processed, number of points: 144
Track 5768 processed, number of points: 94
Track 5769 processed, number of points: 95
Track 5770 processed, number of points: 84
Track 5771 processed, number of points: 91
Track 5772 processed, number of points: 89
Track 5773 processed, number of points: 64
Track 5774 processed, number of points: 57
Track 5775 processed, number of points: 182
Track 5776 processed, number of points: 117
Track 5777 processed, number of points: 105
Track 5778 processed, number of points: 168
Track 5779 processed, number of points: 171
Track 5780 processed, number of points: 115
Track 5781 processed, number of points: 116
Track 5782 processed, number of points: 112
Track 5783 processed, number of points: 116
Track 5784 processed, number of points: 181
Track 5785 processed, number of points: 45
Track 5786 processed, number of points: 44
Track 5787 processed, number of points: 70
Track 5788 processed, number of points: 40
Track 5789 processed, number of points: 78
Track 5790 processed, number of points: 47
Track 5791 processed, number of points: 127
Track 5792 processed, number of points: 123
Track 5793 processed, number of points: 163
Track 5794 processed, number of points: 141
Track 5795 processed, number of points: 98
Track 5796 processed, number of points: 93
Track 5797 processed, number of points: 240
Track 5798 processed, number of points: 129
Track 5799 processed, number of points: 118
Track 5800 processed, number of points: 76
Track 5801 processed, number of points: 90
Track 5802 processed, number of points: 126
Track 5803 processed, number of points: 65
Track 5804 processed, number of points: 105
Track 5805 processed, number of points: 68
Track 5806 processed, number of points: 74
Track 5807 processed, number of points: 76
Track 5808 processed, number of points: 118
Track 5809 processed, number of points: 197
Track 5810 processed, number of points: 239
Track 5811 processed, number of points: 188
Track 5812 processed, number of points: 135
Track 5813 processed, number of points: 118
Track 5814 processed, number of points: 84
Track 5815 processed, number of points: 112
Track 5816 processed, number of points: 243
Track 5817 processed, number of points: 180
Track 5818 processed, number of points: 85
Track 5819 processed, number of points: 51
Track 5820 processed, number of points: 61
Track 5821 processed, number of points: 243
Track 5822 processed, number of points: 58
Track 5823 processed, number of points: 38
Track 5824 processed, number of points: 105
Track 5825 processed, number of points: 189
Track 5826 processed, number of points: 254
Track 5827 processed, number of points: 189
Track 5828 processed, number of points: 183
Track 5829 processed, number of points: 30
Track 5830 processed, number of points: 55
Track 5831 processed, number of points: 154
Track 5832 processed, number of points: 194
Track 5833 processed, number of points: 152
Track 5834 processed, number of points: 48
Track 5835 processed, number of points: 236
Track 5836 processed, number of points: 130
Track 5837 processed, number of points: 78
Track 5838 processed, number of points: 93
Track 5839 processed, number of points: 12
Track 5840 processed, number of points: 110
Track 5841 processed, number of points: 129
Track 5842 processed, number of points: 197
Track 5843 processed, number of points: 145
Track 5844 processed, number of points: 102
Track 5845 processed, number of points: 225
Track 5846 processed, number of points: 40
Track 5847 processed, number of points: 65
Track 5848 processed, number of points: 114
Track 5849 processed, number of points: 131
Track 5850 processed, number of points: 71
Track 5851 processed, number of points: 78
Track 5852 processed, number of points: 183
Track 5853 processed, number of points: 99
Track 5854 processed, number of points: 37
Track 5855 processed, number of points: 59
Track 5856 processed, number of points: 141
Track 5857 processed, number of points: 352
Track 5858 processed, number of points: 77
Track 5859 processed, number of points: 64
Track 5860 processed, number of points: 164
Track 5861 processed, number of points: 108
Track 5862 processed, number of points: 151
Track 5863 processed, number of points: 145
Track 5864 processed, number of points: 167
Track 5865 processed, number of points: 191
Track 5866 processed, number of points: 82
Track 5867 processed, number of points: 109
Track 5868 processed, number of points: 113
Track 5869 processed, number of points: 69
Track 5870 processed, number of points: 80
Track 5871 processed, number of points: 198
Track 5872 processed, number of points: 61
Track 5873 processed, number of points: 178
Track 5874 processed, number of points: 122
Track 5875 processed, number of points: 137
Track 5876 processed, number of points: 126
Track 5877 processed, number of points: 106
Track 5878 processed, number of points: 58
Track 5879 processed, number of points: 139
Track 5880 processed, number of points: 170
Track 5881 processed, number of points: 299
Track 5882 processed, number of points: 245
Track 5883 processed, number of points: 175
Track 5884 processed, number of points: 79
Track 5885 processed, number of points: 174
Track 5886 processed, number of points: 171
Track 5887 processed, number of points: 191
Track 5888 processed, number of points: 105
Track 5889 processed, number of points: 350
Track 5890 processed, number of points: 32
Track 5891 processed, number of points: 127
Track 5892 processed, number of points: 227
Track 5893 processed, number of points: 179
Track 5894 processed, number of points: 207
Track 5895 processed, number of points: 56
Track 5896 processed, number of points: 70
Track 5897 processed, number of points: 145
Track 5898 processed, number of points: 165
Track 5899 processed, number of points: 355
Track 5900 processed, number of points: 156
Track 5901 processed, number of points: 192
Track 5902 processed, number of points: 198
Track 5903 processed, number of points: 34
Track 5904 processed, number of points: 98
Track 5905 processed, number of points: 27
Track 5906 processed, number of points: 194
Track 5907 processed, number of points: 118
Track 5908 processed, number of points: 139
Track 5909 processed, number of points: 173
Track 5910 processed, number of points: 186
Track 5911 processed, number of points: 164
Track 5912 processed, number of points: 76
Track 5913 processed, number of points: 39
Track 5914 processed, number of points: 92
Track 5915 processed, number of points: 190
Track 5916 processed, number of points: 282
Track 5917 processed, number of points: 166
Track 5918 processed, number of points: 226
Track 5919 processed, number of points: 88
Track 5920 processed, number of points: 174
Track 5921 processed, number of points: 165
Track 5922 processed, number of points: 256
Track 5923 processed, number of points: 77
Track 5924 processed, number of points: 80
Track 5925 processed, number of points: 198
Track 5926 processed, number of points: 115
Track 5927 processed, number of points: 198
Track 5928 processed, number of points: 172
Track 5929 processed, number of points: 164
Track 5930 processed, number of points: 174
Track 5931 processed, number of points: 59
Track 5932 processed, number of points: 249
Track 5933 processed, number of points: 236
Track 5934 processed, number of points: 266
Track 5935 processed, number of points: 227
Track 5936 processed, number of points: 122
Track 5937 processed, number of points: 175
Track 5938 processed, number of points: 92
Track 5939 processed, number of points: 85
Track 5940 processed, number of points: 186
Track 5941 processed, number of points: 105
Track 5942 processed, number of points: 167
Track 5943 processed, number of points: 80
Track 5944 processed, number of points: 185
Track 5945 processed, number of points: 171
Track 5946 processed, number of points: 92
Track 5947 processed, number of points: 53
Track 5948 processed, number of points: 179
Track 5949 processed, number of points: 278
Track 5950 processed, number of points: 157
Track 5951 processed, number of points: 148
Track 5952 processed, number of points: 223
Track 5953 processed, number of points: 130
Track 5954 processed, number of points: 64
Track 5955 processed, number of points: 105
Track 5956 processed, number of points: 131
Track 5957 processed, number of points: 112
Track 5958 processed, number of points: 59
Track 5959 processed, number of points: 87
Track 5960 processed, number of points: 31
Track 5961 processed, number of points: 117
Track 5962 processed, number of points: 140
Track 5963 processed, number of points: 155
Track 5964 processed, number of points: 102
Track 5965 processed, number of points: 109
Track 5966 processed, number of points: 73
Track 5967 processed, number of points: 182
Track 5968 processed, number of points: 168
Track 5969 processed, number of points: 344
Track 5970 processed, number of points: 176
Track 5971 processed, number of points: 261
Track 5972 processed, number of points: 361
Track 5973 processed, number of points: 205
Track 5974 processed, number of points: 178
Track 5975 processed, number of points: 114
Track 5976 processed, number of points: 47
Track 5977 processed, number of points: 140
Track 5978 processed, number of points: 85
